Subject,Block,StimType,Trial,Stimulus,KEY,RESP,Accuracy,RT
8102,SupervisedDense,target,29,test14,x,target,1,0.501
8102,SupervisedDense,nottarget,30,contr10,n,nottarget,1,0.654
8102,SupervisedDense,target,31,test13,x,target,1,0.8420000000000001
8102,SupervisedDense,nottarget,32,catch6,n,nottarget,1,0.556
8102,SupervisedDense,target,33,test1,x,target,1,0.667
8102,SupervisedDense,target,34,test4,x,target,1,0.711
8102,SupervisedDense,nottarget,35,contr4,n,nottarget,1,0.622
8102,SupervisedDense,nottarget,36,contr7,n,nottarget,1,0.524
8102,SupervisedDense,nottarget,37,catch5,n,nottarget,1,0.475
8102,SupervisedDense,nottarget,38,contr16,n,nottarget,1,0.5489999999999999
8102,SupervisedDense,target,39,test7,x,target,1,0.5720000000000001
8102,SupervisedDense,target,40,test2,x,target,1,0.6829999999999999
8102,UnsupervisedSparse,nottarget,1,catch2,n,nottarget,1,1.091
8102,UnsupervisedSparse,target,2,test15,x,target,1,0.718
8102,UnsupervisedSparse,target,3,test9,x,target,1,0.597
8102,UnsupervisedSparse,target,4,test4,x,target,1,0.6829999999999999
8102,UnsupervisedSparse,target,5,test7,x,target,1,1.284
8102,UnsupervisedSparse,nottarget,6,catch6,n,nottarget,1,0.782
8102,UnsupervisedSparse,target,7,test16,x,target,1,0.99
8102,UnsupervisedSparse,nottarget,8,catch5,n,nottarget,1,0.715
8102,UnsupervisedSparse,nottarget,9,contr16,n,nottarget,1,2.124
8102,UnsupervisedSparse,nottarget,10,contr5,n,nottarget,1,0.618
8102,UnsupervisedSparse,nottarget,11,contr7,n,nottarget,1,2.0
8102,UnsupervisedSparse,nottarget,12,contr2,n,nottarget,1,0.988
8102,UnsupervisedSparse,target,13,test13,x,target,1,0.907
8102,UnsupervisedSparse,nottarget,14,contr8,n,nottarget,1,1.036
8102,UnsupervisedSparse,nottarget,15,catch7,n,nottarget,1,0.7509999999999999
8102,UnsupervisedSparse,target,16,test3,x,target,1,1.5659999999999998
8102,UnsupervisedSparse,target,17,test6,x,target,1,0.805
8102,UnsupervisedSparse,target,18,test5,x,target,1,0.594
8102,UnsupervisedSparse,nottarget,19,contr12,n,nottarget,1,0.841
8102,UnsupervisedSparse,nottarget,20,contr10,n,nottarget,1,0.7
8102,UnsupervisedSparse,nottarget,21,catch3,n,nottarget,1,0.613
8102,UnsupervisedSparse,nottarget,22,contr13,n,nottarget,1,0.7609999999999999
8102,UnsupervisedSparse,nottarget,23,catch8,n,nottarget,1,3.0639999999999996
8102,UnsupervisedSparse,nottarget,24,contr14,n,nottarget,1,1.161
8102,UnsupervisedSparse,nottarget,25,contr3,n,nottarget,1,1.9280000000000002
8102,UnsupervisedSparse,nottarget,26,contr4,n,nottarget,1,0.871
8102,UnsupervisedSparse,target,27,test10,x,target,1,1.276
8102,UnsupervisedSparse,target,28,test2,x,target,1,0.6679999999999999
8102,UnsupervisedSparse,target,29,test8,x,target,1,0.792
8102,UnsupervisedSparse,nottarget,30,contr9,n,nottarget,1,0.9009999999999999
8102,UnsupervisedSparse,nottarget,31,contr6,n,nottarget,1,0.669
8102,UnsupervisedSparse,target,32,test1,x,target,1,0.84
8102,UnsupervisedSparse,nottarget,33,contr11,n,nottarget,1,0.893
8102,UnsupervisedSparse,nottarget,34,contr1,n,nottarget,1,0.685
8102,UnsupervisedSparse,nottarget,35,catch1,n,nottarget,1,0.767
8102,UnsupervisedSparse,target,36,test14,x,target,1,1.301
8102,UnsupervisedSparse,nottarget,37,catch4,n,nottarget,1,0.638
8102,UnsupervisedSparse,target,38,test11,x,target,1,0.659
8102,UnsupervisedSparse,target,39,test12,x,target,1,0.716
8102,UnsupervisedSparse,nottarget,40,contr15,n,nottarget,1,0.6459999999999999
8102,UnsupervisedDense,target,1,test1,x,target,1,1.19
8102,UnsupervisedDense,nottarget,2,contr2,n,nottarget,1,1.3330000000000002
8102,UnsupervisedDense,nottarget,3,contr15,n,nottarget,1,0.518
8102,UnsupervisedDense,nottarget,4,catch8,n,nottarget,1,0.9570000000000001
8102,UnsupervisedDense,nottarget,5,catch3,n,nottarget,1,0.515
8102,UnsupervisedDense,nottarget,6,contr8,n,nottarget,1,0.634
8102,UnsupervisedDense,nottarget,7,contr5,n,nottarget,1,0.8390000000000001
8102,UnsupervisedDense,target,8,test14,x,target,1,0.626
8102,UnsupervisedDense,nottarget,9,catch2,n,nottarget,1,0.485
8102,UnsupervisedDense,target,10,test3,x,target,1,0.631
8102,UnsupervisedDense,nottarget,11,contr3,n,nottarget,1,0.708
8102,UnsupervisedDense,nottarget,12,catch4,n,nottarget,1,0.491
8102,UnsupervisedDense,nottarget,13,contr13,n,nottarget,1,0.55
8102,UnsupervisedDense,target,14,test13,x,target,1,0.525
8102,UnsupervisedDense,nottarget,15,contr12,n,nottarget,1,0.5870000000000001
8102,UnsupervisedDense,target,16,test15,x,target,1,0.546
8102,UnsupervisedDense,nottarget,17,contr7,n,nottarget,1,1.034
8102,UnsupervisedDense,target,18,test16,x,target,1,0.7490000000000001
8102,UnsupervisedDense,target,19,test12,x,target,1,0.541
8102,UnsupervisedDense,nottarget,20,contr11,n,nottarget,1,0.612
8102,UnsupervisedDense,target,21,test8,x,target,1,0.672
8102,UnsupervisedDense,nottarget,22,catch1,n,nottarget,1,0.483
8102,UnsupervisedDense,target,23,test2,x,target,1,0.629
8102,UnsupervisedDense,nottarget,24,contr16,n,nottarget,1,0.695
8102,UnsupervisedDense,target,25,test6,x,target,1,0.593
8102,UnsupervisedDense,nottarget,26,catch6,n,nottarget,1,0.534
8102,UnsupervisedDense,nottarget,27,catch7,n,nottarget,1,0.534
8102,UnsupervisedDense,nottarget,28,contr6,n,nottarget,1,0.606
8102,UnsupervisedDense,target,29,test10,x,target,1,0.5710000000000001
8102,UnsupervisedDense,nottarget,30,contr9,n,nottarget,1,0.585
8102,UnsupervisedDense,target,31,test4,x,target,1,0.48700000000000004
8102,UnsupervisedDense,nottarget,32,contr14,n,nottarget,1,0.785
8102,UnsupervisedDense,nottarget,33,catch5,n,nottarget,1,0.526
8102,UnsupervisedDense,nottarget,34,contr4,n,nottarget,1,0.607
8102,UnsupervisedDense,target,35,test7,x,target,1,0.46799999999999997
8102,UnsupervisedDense,nottarget,36,contr10,n,nottarget,1,0.638
8102,UnsupervisedDense,target,37,test5,x,target,1,0.506
8102,UnsupervisedDense,nottarget,38,contr1,n,nottarget,1,0.49200000000000005
8102,UnsupervisedDense,target,39,test11,n,nottarget,0,0.637
8102,UnsupervisedDense,target,40,test9,x,target,1,0.511
8102,SupervisedSparse,nottarget,1,contr3,n,nottarget,1,2.279
8102,SupervisedSparse,nottarget,2,catch6,n,nottarget,1,0.953
8102,SupervisedSparse,target,3,test9,x,target,1,0.688
8102,SupervisedSparse,target,4,test11,x,target,1,0.579
8102,SupervisedSparse,target,5,test6,x,target,1,0.544
8102,SupervisedSparse,target,6,test13,x,target,1,0.5670000000000001
8102,SupervisedSparse,nottarget,7,contr5,n,nottarget,1,0.91
8102,SupervisedSparse,target,8,test7,x,target,1,0.6859999999999999
8102,SupervisedSparse,nottarget,9,contr15,n,nottarget,1,1.041
8102,SupervisedSparse,nottarget,10,contr16,n,nottarget,1,0.507
8102,SupervisedSparse,nottarget,11,contr2,n,nottarget,1,0.47600000000000003
8102,SupervisedSparse,nottarget,12,contr6,n,nottarget,1,0.6779999999999999
8102,SupervisedSparse,target,13,test15,x,target,1,0.5760000000000001
8102,SupervisedSparse,target,14,test16,x,target,1,0.45399999999999996
8102,SupervisedSparse,target,15,test12,x,target,1,0.5770000000000001
8102,SupervisedSparse,target,16,test3,x,target,1,0.5920000000000001
8102,SupervisedSparse,target,17,test14,x,target,1,0.461
8102,SupervisedSparse,nottarget,18,catch8,n,nottarget,1,0.536
8102,SupervisedSparse,nottarget,19,contr7,n,nottarget,1,0.752
8102,SupervisedSparse,nottarget,20,contr12,n,nottarget,1,0.431
8102,SupervisedSparse,target,21,test1,x,target,1,0.531
8102,SupervisedSparse,nottarget,22,contr4,n,nottarget,1,1.588
8102,SupervisedSparse,nottarget,23,catch3,n,nottarget,1,0.6409999999999999
8102,SupervisedSparse,target,24,test8,x,target,1,0.9009999999999999
8102,SupervisedSparse,nottarget,25,catch5,n,nottarget,1,0.919
8102,SupervisedSparse,nottarget,26,catch1,n,nottarget,1,1.1340000000000001
8102,SupervisedSparse,target,27,test2,x,target,1,0.982
8102,SupervisedSparse,target,28,test4,x,target,1,0.563
8102,SupervisedSparse,nottarget,29,contr10,n,nottarget,1,0.938
8102,SupervisedSparse,nottarget,30,contr14,n,nottarget,1,0.46
8102,SupervisedSparse,target,31,test5,x,target,1,0.6609999999999999
8102,SupervisedSparse,nottarget,32,contr9,n,nottarget,1,0.392
8102,SupervisedSparse,nottarget,33,contr8,n,nottarget,1,0.38299999999999995
8102,SupervisedSparse,target,34,test10,x,target,1,0.44299999999999995
8102,SupervisedSparse,nottarget,35,catch4,n,nottarget,1,0.5429999999999999
8102,SupervisedSparse,nottarget,36,contr1,n,nottarget,1,0.447
8102,SupervisedSparse,nottarget,37,contr13,n,nottarget,1,0.401
8102,SupervisedSparse,nottarget,38,catch2,x,target,0,0.447
8102,SupervisedSparse,nottarget,39,catch7,n,nottarget,1,0.7559999999999999
8102,SupervisedSparse,nottarget,40,contr11,n,nottarget,1,0.682
8122,SupervisedDense,nottarget,1,catch1,n,nottarget,1,1.9580000000000002
8122,SupervisedDense,nottarget,2,contr14,n,nottarget,1,1.6219999999999999
8122,SupervisedDense,nottarget,3,catch6,n,nottarget,1,1.4169999999999998
8122,SupervisedDense,nottarget,4,contr4,n,nottarget,1,1.27
8122,SupervisedDense,nottarget,5,contr15,n,nottarget,1,1.44
8122,SupervisedDense,target,6,test9,x,target,1,2.523
8122,SupervisedDense,nottarget,7,catch4,n,nottarget,1,1.082
8122,SupervisedDense,nottarget,8,contr13,n,nottarget,1,3.5010000000000003
8122,SupervisedDense,target,9,test2,n,nottarget,0,3.741
8122,SupervisedDense,nottarget,10,catch5,n,nottarget,1,1.979
8122,SupervisedDense,nottarget,11,contr11,n,nottarget,1,1.632
8122,SupervisedDense,nottarget,12,contr9,n,nottarget,1,0.9740000000000001
8122,SupervisedDense,target,13,test10,n,nottarget,0,2.971
8122,SupervisedDense,target,14,test5,x,target,1,2.136
8122,SupervisedDense,nottarget,15,contr1,n,nottarget,1,3.017
8122,SupervisedDense,nottarget,16,contr10,n,nottarget,1,1.548
8122,SupervisedDense,target,17,test11,n,nottarget,0,3.4989999999999997
8122,SupervisedDense,target,18,test15,n,nottarget,0,1.635
8122,SupervisedDense,nottarget,19,contr12,n,nottarget,1,2.303
8122,SupervisedDense,nottarget,20,contr2,n,nottarget,1,0.711
8122,SupervisedDense,nottarget,21,catch8,n,nottarget,1,0.889
8122,SupervisedDense,nottarget,22,catch7,n,nottarget,1,0.898
8122,SupervisedDense,nottarget,23,contr7,n,nottarget,1,1.187
8122,SupervisedDense,nottarget,24,catch3,n,nottarget,1,0.769
8122,SupervisedDense,target,25,test13,n,nottarget,0,2.767
8122,SupervisedDense,nottarget,26,contr5,n,nottarget,1,0.75
8122,SupervisedDense,target,27,test6,x,target,1,0.9309999999999999
8122,SupervisedDense,target,28,test1,x,target,1,3.602
8122,SupervisedDense,nottarget,29,contr16,n,nottarget,1,1.1440000000000001
8122,SupervisedDense,nottarget,30,contr3,n,nottarget,1,0.998
8122,SupervisedDense,nottarget,31,catch2,n,nottarget,1,0.6509999999999999
8122,SupervisedDense,target,32,test14,x,target,1,2.206
8122,SupervisedDense,target,33,test4,n,nottarget,0,2.8989999999999996
8122,SupervisedDense,target,34,test3,x,target,1,2.315
8122,SupervisedDense,nottarget,35,contr6,n,nottarget,1,1.1640000000000001
8122,SupervisedDense,target,36,test8,x,target,1,1.817
8122,SupervisedDense,target,37,test7,x,target,1,1.046
8122,SupervisedDense,target,38,test12,n,nottarget,0,1.288
8122,SupervisedDense,target,39,test16,x,target,1,1.058
8122,SupervisedDense,nottarget,40,contr8,n,nottarget,1,0.778
8122,UnsupervisedSparse,target,1,test3,x,target,1,3.82
8122,UnsupervisedSparse,target,2,test6,x,target,1,1.5519999999999998
8122,UnsupervisedSparse,nottarget,3,contr15,n,nottarget,1,1.545
8122,UnsupervisedSparse,target,4,test12,x,target,1,1.6780000000000002
8122,UnsupervisedSparse,nottarget,5,contr16,n,nottarget,1,3.153
8122,UnsupervisedSparse,target,6,test5,n,nottarget,0,2.5669999999999997
8122,UnsupervisedSparse,nottarget,7,contr3,n,nottarget,1,1.358
8122,UnsupervisedSparse,nottarget,8,contr10,n,nottarget,1,2.2119999999999997
8122,UnsupervisedSparse,nottarget,9,catch1,x,target,0,1.3130000000000002
8122,UnsupervisedSparse,target,10,test16,x,target,1,0.0
8122,UnsupervisedSparse,target,11,test10,x,target,1,2.31
8122,UnsupervisedSparse,target,12,test14,x,target,1,2.863
8122,UnsupervisedSparse,target,13,test13,x,target,1,1.208
8122,UnsupervisedSparse,nottarget,14,catch6,n,nottarget,1,1.188
8122,UnsupervisedSparse,nottarget,15,contr4,n,nottarget,1,1.6019999999999999
8122,UnsupervisedSparse,nottarget,16,catch5,n,nottarget,1,1.455
8122,UnsupervisedSparse,target,17,test7,x,target,1,1.4509999999999998
8122,UnsupervisedSparse,target,18,test15,x,target,1,1.053
8122,UnsupervisedSparse,nottarget,19,contr11,n,nottarget,1,2.441
8122,UnsupervisedSparse,nottarget,20,contr1,n,nottarget,1,1.355
8122,UnsupervisedSparse,nottarget,21,catch8,n,nottarget,1,1.107
8122,UnsupervisedSparse,nottarget,22,contr12,n,nottarget,1,1.2590000000000001
8122,UnsupervisedSparse,target,23,test1,x,target,1,1.3019999999999998
8122,UnsupervisedSparse,nottarget,24,contr9,n,nottarget,1,0.625
8122,UnsupervisedSparse,target,25,test9,x,target,1,1.172
8122,UnsupervisedSparse,target,26,test11,x,target,1,1.571
8122,UnsupervisedSparse,nottarget,27,catch4,n,nottarget,1,0.759
8122,UnsupervisedSparse,nottarget,28,contr6,x,target,0,1.064
8122,UnsupervisedSparse,nottarget,29,contr8,n,nottarget,1,1.5759999999999998
8122,UnsupervisedSparse,target,30,test2,x,target,1,1.615
8122,UnsupervisedSparse,target,31,test8,x,target,1,0.963
8122,UnsupervisedSparse,nottarget,32,contr5,n,nottarget,1,1.162
8122,UnsupervisedSparse,nottarget,33,catch2,n,nottarget,1,0.93
8122,UnsupervisedSparse,nottarget,34,contr14,n,nottarget,1,1.704
8122,UnsupervisedSparse,nottarget,35,contr2,n,nottarget,1,0.6659999999999999
8122,UnsupervisedSparse,nottarget,36,catch7,n,nottarget,1,1.5230000000000001
8122,UnsupervisedSparse,target,37,test4,x,target,1,0.797
8122,UnsupervisedSparse,nottarget,38,contr7,n,nottarget,1,2.897
8122,UnsupervisedSparse,nottarget,39,contr13,n,nottarget,1,1.139
8122,UnsupervisedSparse,nottarget,40,catch3,n,nottarget,1,0.77
8122,UnsupervisedDense,nottarget,1,contr5,n,nottarget,1,1.785
8122,UnsupervisedDense,nottarget,2,contr1,n,nottarget,1,1.3090000000000002
8122,UnsupervisedDense,nottarget,3,contr9,n,nottarget,1,0.9670000000000001
8122,UnsupervisedDense,nottarget,4,contr2,n,nottarget,1,1.052
8122,UnsupervisedDense,nottarget,5,catch3,n,nottarget,1,0.976
8122,UnsupervisedDense,nottarget,6,contr3,n,nottarget,1,0.758
8122,UnsupervisedDense,target,7,test10,x,target,1,1.8519999999999999
8122,UnsupervisedDense,target,8,test15,x,target,1,1.1740000000000002
8122,UnsupervisedDense,nottarget,9,contr12,n,nottarget,1,0.708
8122,UnsupervisedDense,nottarget,10,catch8,n,nottarget,1,1.125
8122,UnsupervisedDense,nottarget,11,catch5,n,nottarget,1,0.82
8122,UnsupervisedDense,nottarget,12,catch4,n,nottarget,1,0.593
8122,UnsupervisedDense,nottarget,13,contr15,n,nottarget,1,1.5819999999999999
8122,UnsupervisedDense,target,14,test13,x,target,1,1.548
8122,UnsupervisedDense,target,15,test1,x,target,1,0.9209999999999999
8122,UnsupervisedDense,target,16,test7,x,target,1,1.115
8122,UnsupervisedDense,nottarget,17,contr16,n,nottarget,1,0.86
8122,UnsupervisedDense,nottarget,18,contr4,n,nottarget,1,1.31
8122,UnsupervisedDense,nottarget,19,contr14,n,nottarget,1,0.711
8122,UnsupervisedDense,nottarget,20,catch2,n,nottarget,1,0.5589999999999999
8122,UnsupervisedDense,nottarget,21,contr10,n,nottarget,1,0.574
8122,UnsupervisedDense,target,22,test5,x,target,1,0.74
8122,UnsupervisedDense,nottarget,23,catch6,n,nottarget,1,0.9059999999999999
8122,UnsupervisedDense,nottarget,24,contr8,n,nottarget,1,0.8109999999999999
8122,UnsupervisedDense,target,25,test11,x,target,1,1.095
8122,UnsupervisedDense,target,26,test9,x,target,1,1.745
8122,UnsupervisedDense,target,27,test3,x,target,1,1.112
8122,UnsupervisedDense,target,28,test16,x,target,1,0.735
8122,UnsupervisedDense,target,29,test6,x,target,1,0.623
8122,UnsupervisedDense,target,30,test2,x,target,1,0.81
8122,UnsupervisedDense,nottarget,31,contr7,n,nottarget,1,0.727
8122,UnsupervisedDense,target,32,test12,n,nottarget,0,1.896
8122,UnsupervisedDense,nottarget,33,contr6,n,nottarget,1,1.75
8122,UnsupervisedDense,target,34,test4,x,target,1,0.855
8122,UnsupervisedDense,nottarget,35,contr13,n,nottarget,1,2.089
8122,UnsupervisedDense,target,36,test8,x,target,1,0.828
8122,UnsupervisedDense,nottarget,37,catch1,n,nottarget,1,0.622
8122,UnsupervisedDense,target,38,test14,x,target,1,1.266
8122,UnsupervisedDense,nottarget,39,contr11,n,nottarget,1,0.636
8122,UnsupervisedDense,nottarget,40,catch7,n,nottarget,1,0.688
8122,SupervisedSparse,target,1,test12,n,nottarget,0,2.785
8122,SupervisedSparse,target,2,test4,n,nottarget,0,1.445
8122,SupervisedSparse,target,3,test13,x,target,1,1.081
8122,SupervisedSparse,target,4,test14,x,target,1,0.6509999999999999
8122,SupervisedSparse,target,5,test15,n,nottarget,0,0.6920000000000001
8122,SupervisedSparse,nottarget,6,contr9,n,nottarget,1,1.3430000000000002
8122,SupervisedSparse,nottarget,7,contr1,n,nottarget,1,0.941
8122,SupervisedSparse,nottarget,8,contr12,n,nottarget,1,0.836
8122,SupervisedSparse,nottarget,9,contr11,n,nottarget,1,0.5770000000000001
8122,SupervisedSparse,target,10,test3,x,target,1,0.525
8122,SupervisedSparse,nottarget,11,catch4,n,nottarget,1,1.182
8122,SupervisedSparse,target,12,test6,x,target,1,1.636
8122,SupervisedSparse,nottarget,13,contr7,n,nottarget,1,0.775
8122,SupervisedSparse,nottarget,14,contr14,n,nottarget,1,0.7090000000000001
8122,SupervisedSparse,target,15,test11,x,target,1,0.629
8122,SupervisedSparse,target,16,test9,n,nottarget,0,1.073
8122,SupervisedSparse,target,17,test10,x,target,1,4.41
8122,SupervisedSparse,nottarget,18,contr2,n,nottarget,1,0.71
8122,SupervisedSparse,nottarget,19,catch1,n,nottarget,1,0.9420000000000001
8122,SupervisedSparse,target,20,test7,x,target,1,1.558
8122,SupervisedSparse,nottarget,21,contr3,n,nottarget,1,0.9079999999999999
8122,SupervisedSparse,nottarget,22,catch8,n,nottarget,1,0.7659999999999999
8122,SupervisedSparse,target,23,test5,x,target,1,0.715
8122,SupervisedSparse,nottarget,24,contr13,n,nottarget,1,1.925
8122,SupervisedSparse,target,25,test1,x,target,1,0.62
8122,SupervisedSparse,nottarget,26,contr16,n,nottarget,1,0.9209999999999999
8122,SupervisedSparse,target,27,test8,x,target,1,0.713
8122,SupervisedSparse,nottarget,28,contr6,n,nottarget,1,0.544
8122,SupervisedSparse,nottarget,29,contr10,n,nottarget,1,0.7040000000000001
8122,SupervisedSparse,target,30,test2,x,target,1,0.418
8122,SupervisedSparse,nottarget,31,catch6,n,nottarget,1,0.7659999999999999
8122,SupervisedSparse,nottarget,32,contr4,n,nottarget,1,0.6759999999999999
8122,SupervisedSparse,target,33,test16,x,target,1,0.6
8122,SupervisedSparse,nottarget,34,contr8,n,nottarget,1,1.058
8122,SupervisedSparse,nottarget,35,catch2,n,nottarget,1,0.758
8122,SupervisedSparse,nottarget,36,contr15,n,nottarget,1,0.804
8122,SupervisedSparse,nottarget,37,catch3,n,nottarget,1,0.778
8122,SupervisedSparse,nottarget,38,catch7,n,nottarget,1,0.512
8122,SupervisedSparse,nottarget,39,contr5,n,nottarget,1,0.657
8122,SupervisedSparse,nottarget,40,catch5,n,nottarget,1,0.595
8157,SupervisedSparse,nottarget,1,catch1,n,nottarget,1,2.24
8157,SupervisedSparse,target,2,test11,x,target,1,0.851
8157,SupervisedSparse,target,3,test9,x,target,1,0.574
8157,SupervisedSparse,target,4,test15,x,target,1,0.436
8157,SupervisedSparse,nottarget,5,contr15,n,nottarget,1,1.065
8157,SupervisedSparse,nottarget,6,catch8,n,nottarget,1,0.451
8157,SupervisedSparse,target,7,test3,x,target,1,0.519
8157,SupervisedSparse,nottarget,8,contr11,n,nottarget,1,0.591
8157,SupervisedSparse,nottarget,9,contr6,n,nottarget,1,0.5
8157,SupervisedSparse,target,10,test12,x,target,1,0.397
8157,SupervisedSparse,nottarget,11,catch2,n,nottarget,1,0.484
8157,SupervisedSparse,nottarget,12,catch3,n,nottarget,1,0.34
8157,SupervisedSparse,target,13,test2,x,target,1,0.556
8157,SupervisedSparse,target,14,test10,x,target,1,0.659
8157,SupervisedSparse,nottarget,15,contr7,n,nottarget,1,0.7020000000000001
8157,SupervisedSparse,nottarget,16,contr2,n,nottarget,1,0.655
8157,SupervisedSparse,nottarget,17,catch4,n,nottarget,1,0.515
8157,SupervisedSparse,target,18,test6,n,nottarget,0,0.763
8157,SupervisedSparse,target,19,test8,x,target,1,0.746
8157,SupervisedSparse,nottarget,20,contr10,n,nottarget,1,0.674
8157,SupervisedSparse,nottarget,21,contr14,n,nottarget,1,0.5479999999999999
8157,SupervisedSparse,nottarget,22,contr16,n,nottarget,1,0.436
